id,city_id,lat,lon,city_cn,min_dist,starty,startm,revenue,employment,monitor_lon,monitor_lat,industry,prov_id,key,ownership,year,quarter,air,any_air,any_air_shutdown,any_air_fine,any_air_renovate,any_air_warning,any_water,any_waste,any_proc,pre,tem_mean,wd,angle,upwd,time,min_dist_10,post1,air_1,air_2,leni,stri,min_d_d4,med_pre,high_pre
31407.0,1405,35.567206,112.876475,晋城,7.297005629939567,2010,1,22849.0,152,112.85,35.5051,4330,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,19.1235,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,117.85,0.0
68678.0,1405,35.60085,112.33885,晋城,46.05511424539913,2011,5,24103.0,321,112.8252,35.4813,720,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,286.95032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
24042.0,1405,35.7125181,112.9442772,晋城,24.5476091307572,1982,1,195734.0,1024,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,20.253647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
38155.0,1405,35.643008,112.139915,晋城,64.66617530387663,2005,9,46292.0,368,112.8252,35.4813,610,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,286.3752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23486.0,1405,35.540731,112.710706,晋城,12.302825753856597,2004,9,62660.0,430,112.8252,35.4813,2625,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,302.55814,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.85,0.0
23670.0,1405,35.647689,112.895969,晋城,16.35994049623155,2010,7,89826.0,2438,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,14.6794615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
24003.0,1405,35.496737,112.414076,晋城,37.345374320380365,1952,6,290881.0,2006,112.8252,35.4813,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,272.75967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31408.0,1405,35.612717,112.72611,晋城,16.393037307464255,2009,12,76014.0,185,112.85,35.5051,4330,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,316.91315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.85,0.0
24034.0,1405,35.8199824,113.1177434,晋城,42.524412034320754,1998,7,571374.0,1131,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,34.560146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
24031.0,1405,35.829112,113.141636,晋城,44.60523858668001,2010,1,196730.0,685,112.85,35.5051,3110,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,36.090828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31395.0,1405,35.448664,112.792146,晋城,4.702424238144566,2007,6,316076.0,493,112.8252,35.4813,3110,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,219.52888,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
23996.0,1405,35.515458,112.582029,晋城,22.38631852796623,1981,11,168866.0,832,112.8252,35.4813,610,7.0,0.0,2.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,279.85992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23231.0,1405,35.846207,112.854401,晋城,37.84894231424712,2012,1,41341.0,804,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,0.59920055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
24000.0,1405,35.58785,112.3666,晋城,43.23809476745328,1996,6,79693.0,271,112.8252,35.4813,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,286.06772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
68673.0,1405,35.498694,112.362363,晋城,42.04240205056598,2006,8,102508.0,219,112.8252,35.4813,3311,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,272.77704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31404.0,1405,35.512772,112.842922,晋城,1.0662372743759705,2009,12,48463.0,156,112.85,35.5051,3823,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,323.09552,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.85,0.0
24002.0,1405,35.546609,112.540206,晋城,26.849109967165706,1995,8,517976.0,1143,112.8252,35.4813,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,285.8063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23226.0,1405,35.570408,112.408481,晋城,39.06814166652213,2007,8,54307.0,413,112.8252,35.4813,4411,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,284.84222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
24015.0,1405,35.811156,113.115762,晋城,41.620327115456845,1958,6,228723.0,991,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,35.127052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23857.0,1405,35.702924,112.962152,晋城,24.187341117904875,2009,4,25439.0,201,112.85,35.5051,1495,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,24.714552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
31410.0,1405,35.896099,112.841193,晋城,43.39001401114869,2009,12,53080.0,213,112.85,35.5051,4320,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,358.95465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
23730.0,1405,35.854164,113.001808,晋城,41.0956470138255,1986,1,105980.0,340,112.85,35.5051,610,7.0,0.0,1.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,19.412323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
70971.0,1405,35.742618,112.843601,晋城,26.359482378762692,2010,9,19763.0,768,112.85,35.5051,3825,7.0,0.0,3.0,2010.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69999986886978,1.76,135.0,358.7473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117.85,0.0
