city_id,city_cn,number,background,incentive1,incentive2,area,pop,pred_number1,pred_number2,number_iv,env_lon,env_lat,centroid_lon,centroid_lat,cen_lat,cen_lon,disttocoast,GDP,year,month,pm25,pm_indirect,pm_direct,pre,tem_mean,age,age_year,light,pred,tem_meand,quarter,time,any_air,post1,pm
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,3.0,0.41860026,0.40429598,0.42670602,4.100000075995922,8.574194,50.0,45.0,0.7230009513729043,0.0,8.0,1.0,13.0,3.0,0.0,0.41456693
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,4.0,0.42752135,0.41298056,0.43576115,16.69999972730875,13.663333,50.0,45.0,0.833415707071234,0.0,13.0,2.0,14.0,0.0,0.0,0.57125986
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,5.0,0.24327777,0.23761001,0.2464895,97.89999869465828,20.264517,50.0,45.0,0.8059983826308189,4.0,20.0,2.0,14.0,0.0,0.0,0.27677163
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,6.0,0.48540375,0.4364868,0.51312333,46.699999429285526,23.803333,50.0,45.0,,2.0,23.0,2.0,14.0,0.0,0.0,0.5641732
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,7.0,0.34911627,0.26487958,0.39685038,438.9999934732914,25.280645,50.0,45.0,0.2498850886852245,21.0,25.0,3.0,15.0,2.0,0.0,0.546063
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,8.0,0.39041296,0.31305003,0.43425196,35.19999980926514,25.625807,50.0,45.0,0.8758062383959149,1.0,25.0,3.0,15.0,2.0,0.0,0.56574804
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,9.0,0.60445637,0.49698934,0.6653543,57.89999909698963,20.036667,50.0,45.0,0.8227123039630638,2.0,20.0,3.0,15.0,2.0,0.0,0.6937008
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,10.0,0.49442956,0.44609773,0.52181756,31.39999982714653,13.4,50.0,45.0,0.9113253646803192,1.0,13.0,4.0,16.0,0.0,0.0,0.48110235
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,11.0,0.14688891,0.12193145,0.16939871,15.699999883770943,6.2233334,50.0,45.0,0.9098890537950001,0.0,6.0,4.0,16.0,0.0,0.0,0.13937008
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2013.0,12.0,0.09202756,0.12919141,0.090321526,0.0,-0.28064516,50.0,45.0,1.0009482611959681,0.0,0.0,4.0,16.0,0.0,0.0,0.1051181
