city_id,background,monitor_id,compare,year,month,pm25,pm25api,pm10api,AQI,pre,tem_mean,age_year
1405,1.0,2162A,0,2015.0,11.0,0.16141734,82.16399695714914,138.34135040885042,113.45451,58.19999960064888,5.4366665,47.0
1405,1.0,2163A,0,2015.0,11.0,0.16141734,75.76232052123255,129.14084857147535,110.37274,58.19999960064888,5.4366665,47.0
1405,1.0,2165A,1,2015.0,11.0,0.19881889,53.937954524499155,99.77474240948028,80.78406,58.19999960064888,5.4366665,47.0
1405,1.0,2160A,0,2015.0,11.0,0.19881889,82.35553107075991,118.53400498666517,113.01836,58.19999960064888,5.4366665,47.0
1405,1.0,2161A,0,2015.0,12.0,0.084645666,92.2122408295389,156.65123193387566,127.88146,0.0,0.683871,47.0
1405,1.0,2165A,1,2015.0,12.0,0.09251969,99.63785709770981,139.8469341744182,132.04428,0.0,0.683871,47.0
1405,1.0,2160A,0,2015.0,12.0,0.09251969,100.24477336205946,187.70525048756022,144.74109,0.0,0.683871,47.0
1405,1.0,2162A,0,2015.0,12.0,0.084645666,130.71539511991824,195.81648075315675,168.54416,0.0,0.683871,47.0
1405,1.0,2164A,0,2015.0,12.0,0.084645666,115.60435819562932,187.32694617989148,154.87688,0.0,0.683871,47.0
1405,1.0,2163A,0,2015.0,12.0,0.084645666,79.70830771543996,204.880944437132,143.60788,0.0,0.683871,47.0
1405,1.0,2161A,0,2016.0,1.0,0.12204725,95.45864500545427,187.81270782357743,140.17886,0.6000000014901161,-2.4419355,48.0
1405,1.0,2162A,0,2016.0,1.0,0.12204725,122.08848047697978,196.41418569514818,162.9457,0.6000000014901161,-2.4419355,48.0
1405,1.0,2165A,1,2016.0,1.0,0.092519686,76.3970702820633,147.0433849110217,111.313194,0.6000000014901161,-2.4419355,48.0
1405,1.0,2163A,0,2016.0,1.0,0.12204725,87.6723107654384,202.41837295169586,142.24692,0.6000000014901161,-2.4419355,48.0
1405,1.0,2160A,0,2016.0,1.0,0.092519686,90.35250116877043,185.468131525635,136.88168,0.6000000014901161,-2.4419355,48.0
1405,1.0,2164A,0,2016.0,1.0,0.12204725,127.22128720585944,195.5204145239208,168.2826,0.6000000014901161,-2.4419355,48.0
1405,1.0,2162A,0,2016.0,2.0,0.114173226,63.637337986850724,115.95674700528522,97.789734,9.199999809265137,1.9517242,48.0
1405,1.0,2165A,1,2016.0,2.0,0.10629922,47.515377179831134,95.83145713239641,76.649666,9.199999809265137,1.9517242,48.0
1405,1.0,2164A,0,2016.0,2.0,0.114173226,57.79543145094119,114.22755213302437,92.1568,9.199999809265137,1.9517242,48.0
1405,1.0,2163A,0,2016.0,2.0,0.114173226,52.291513334241955,126.37527505044471,94.643555,9.199999809265137,1.9517242,48.0
1405,1.0,2161A,0,2016.0,2.0,0.114173226,52.36928694743537,119.13832369529523,90.159485,9.199999809265137,1.9517242,48.0
1405,1.0,2160A,0,2016.0,2.0,0.10629922,54.931379764663106,121.11526754565301,93.62462,9.199999809265137,1.9517242,48.0
1405,1.0,2162A,0,2016.0,3.0,0.24212599,101.80537846912323,178.44694584551854,145.00948,5.000000178813934,8.412903,48.0
1405,1.0,2165A,1,2016.0,3.0,0.2992126,96.56031778253491,154.44500535040692,136.49118,5.000000178813934,8.412903,48.0
1405,1.0,2161A,0,2016.0,3.0,0.24212599,111.42433273832292,181.4801442596674,153.07608,5.000000178813934,8.412903,48.0
1405,1.0,2163A,0,2016.0,3.0,0.24212599,101.98892855624972,195.34370093440927,150.33994,5.000000178813934,8.412903,48.0
1405,1.0,2164A,0,2016.0,3.0,0.24212599,109.21366186408261,201.48856198733478,156.20891,5.000000178813934,8.412903,48.0
1405,1.0,2160A,0,2016.0,3.0,0.2992126,116.1293692282472,215.0585581825063,168.16621,5.000000178813934,8.412903,48.0
1405,1.0,2165A,1,2016.0,4.0,0.37401575,83.43796819122903,119.76187993864765,116.450676,48.50000058114529,15.45,48.0
1405,1.0,2162A,0,2016.0,4.0,0.42913383,78.6383234519104,139.63229692864132,113.92587,48.50000058114529,15.45,48.0
1405,1.0,2160A,0,2016.0,4.0,0.37401575,94.50533267457182,162.22505944538554,131.3398,48.50000058114529,15.45,48.0
1405,1.0,2164A,0,2016.0,4.0,0.42913383,85.76802528389481,163.8170535583579,124.21905,48.50000058114529,15.45,48.0
1405,1.0,2161A,0,2016.0,4.0,0.42913383,88.72238942217201,142.58806428125652,122.89861,48.50000058114529,15.45,48.0
1405,1.0,2163A,0,2016.0,4.0,0.42913383,78.27383540372671,148.48766103334754,116.848,48.50000058114529,15.45,48.0
1405,1.0,2163A,0,2016.0,5.0,0.34448817,39.797263045509894,72.27913930123088,65.977905,47.19999980926514,18.012903,48.0
1405,1.0,2160A,0,2016.0,5.0,0.32677165,41.75829272754031,74.22023586900868,69.49084,47.19999980926514,18.012903,48.0
1405,1.0,2161A,0,2016.0,5.0,0.34448817,40.417811920911916,76.6518833175879,68.50028,47.19999980926514,18.012903,48.0
1405,1.0,2162A,0,2016.0,5.0,0.34448817,40.79211835863721,71.5854651935214,66.983925,47.19999980926514,18.012903,48.0
